account_id,account_holder1,addr1,addr2,addr3,addr4,postcode,propref,vo_propdescrip,liable_from,current_rv,sbrr,retail
7.1193441E7,OXFORD COMPUTER CONSULTANTS LTD ,CAR PARKING SPACES 32-35           ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2EP ,1.1251002324E10,Car Parking Space and Premises                              ,2015-01-04T00:00:00Z,5000.0,      ,      
7.1193441E7,OXFORD COMPUTER CONSULTANTS LTD ,CAR PARKING SPACES 32-35           ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2EP ,1.1251002324E10,Car Parking Space and Premises                              ,2015-01-04T00:00:00Z,5000.0,      ,      
7.1193441E7,OXFORD COMPUTER CONSULTANTS LTD ,CAR PARKING SPACES 32-35           ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2EP ,1.1251002324E10,Car Parking Space and Premises                              ,2015-01-04T00:00:00Z,5000.0,      ,      
7.1189482E7,BLACKWELL UK LTD                ,BST OFFICE BEAVER HOUSE            ,23-28 HYTHE BRIDGE STREET          ,OXFORD                          ,                                ,OX1 2EP ,1.1251002355E10,Offices and Premises                                        ,2015-01-04T00:00:00Z,14500.0,      ,      
7.1189482E7,BLACKWELL UK LTD                ,BST OFFICE BEAVER HOUSE            ,23-28 HYTHE BRIDGE STREET          ,OXFORD                          ,                                ,OX1 2EP ,1.1251002355E10,Offices and Premises                                        ,2015-01-04T00:00:00Z,14500.0,      ,      
7.1189482E7,BLACKWELL UK LTD                ,BST OFFICE BEAVER HOUSE            ,23-28 HYTHE BRIDGE STREET          ,OXFORD                          ,                                ,OX1 2EP ,1.1251002355E10,Offices and Premises                                        ,2015-01-04T00:00:00Z,14500.0,      ,      
7.1193381E7,BLACKWELL UK LTD                ,GF RHS OFFICE BEAVER HOUSE         ,23-28 HYTHE BRIDGE STREET          ,OXFORD                          ,                                ,OX1 2EP ,1.1251002356E10,Offices and Premises                                        ,2015-01-04T00:00:00Z,4000.0,      ,      
7.1193381E7,BLACKWELL UK LTD                ,GF RHS OFFICE BEAVER HOUSE         ,23-28 HYTHE BRIDGE STREET          ,OXFORD                          ,                                ,OX1 2EP ,1.1251002356E10,Offices and Premises                                        ,2015-01-04T00:00:00Z,4000.0,      ,      
7.1193381E7,BLACKWELL UK LTD                ,GF RHS OFFICE BEAVER HOUSE         ,23-28 HYTHE BRIDGE STREET          ,OXFORD                          ,                                ,OX1 2EP ,1.1251002356E10,Offices and Premises                                        ,2015-01-04T00:00:00Z,4000.0,      ,      
7.1193382E7,BLACKWELL UK LTD                ,SF OFFICE BEAVER HOUSE             ,23-28 HYTHE BRIDGE STREET          ,OXFORD                          ,                                ,OX1 2EP ,1.1251002357E10,Offices and Premises                                        ,2015-01-04T00:00:00Z,14250.0,      ,      
7.1193382E7,BLACKWELL UK LTD                ,SF OFFICE BEAVER HOUSE             ,23-28 HYTHE BRIDGE STREET          ,OXFORD                          ,                                ,OX1 2EP ,1.1251002357E10,Offices and Premises                                        ,2015-01-04T00:00:00Z,14250.0,      ,      
7.1193382E7,BLACKWELL UK LTD                ,SF OFFICE BEAVER HOUSE             ,23-28 HYTHE BRIDGE STREET          ,OXFORD                          ,                                ,OX1 2EP ,1.1251002357E10,Offices and Premises                                        ,2015-01-04T00:00:00Z,14250.0,      ,      
7.1193383E7,BLACKWELL UK LTD                ,CAR PARKING SPACES 20-22           ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2EP ,1.1251002358E10,Car Parking Space and Premises                              ,2015-01-04T00:00:00Z,3750.0,      ,      
7.1193383E7,BLACKWELL UK LTD                ,CAR PARKING SPACES 20-22           ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2EP ,1.1251002358E10,Car Parking Space and Premises                              ,2015-01-04T00:00:00Z,3750.0,      ,      
7.1193383E7,BLACKWELL UK LTD                ,CAR PARKING SPACES 20-22           ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2EP ,1.1251002358E10,Car Parking Space and Premises                              ,2015-01-04T00:00:00Z,3750.0,      ,      
7.1193384E7,BLACKWELL UK LTD                ,CAR PARKING SPACES 26-27           ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2EP ,1.1251002359E10,Car Parking Space and Premises                              ,2015-01-04T00:00:00Z,2500.0,      ,      
7.1193384E7,BLACKWELL UK LTD                ,CAR PARKING SPACES 26-27           ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2EP ,1.1251002359E10,Car Parking Space and Premises                              ,2015-01-04T00:00:00Z,2500.0,      ,      
7.1193384E7,BLACKWELL UK LTD                ,CAR PARKING SPACES 26-27           ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2EP ,1.1251002359E10,Car Parking Space and Premises                              ,2015-01-04T00:00:00Z,2500.0,      ,      
7.1193385E7,BLACKWELL UK LTD                ,CAR PARKING SPACE 36               ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2EP ,1.125100236E10,Car Parking Space and Premises                              ,2015-01-04T00:00:00Z,1250.0,      ,      
7.1193385E7,BLACKWELL UK LTD                ,CAR PARKING SPACE 36               ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2EP ,1.125100236E10,Car Parking Space and Premises                              ,2015-01-04T00:00:00Z,1250.0,      ,      
7.1193385E7,BLACKWELL UK LTD                ,CAR PARKING SPACE 36               ,BEAVER HOUSE                       ,23-28 HYTHE BRIDGE STREET       ,OXFORD                          ,OX1 2EP ,1.125100236E10,Car Parking Space and Premises                              ,2015-01-04T00:00:00Z,1250.0,      ,      
7.0787021E7,TRANSUN TRAVEL LTD              ,TRANSUN HOUSE 1A IFFLEY ROAD       ,OXFORD                             ,                                ,                                ,OX4 1EA ,1.1254000002E10,OFFICES AND PREMISES                                        ,1995-03-27T00:00:00Z,30250.0,      ,      
7.0787021E7,TRANSUN TRAVEL LTD              ,TRANSUN HOUSE 1A IFFLEY ROAD       ,OXFORD                             ,                                ,                                ,OX4 1EA ,1.1254000002E10,OFFICES AND PREMISES                                        ,1995-03-27T00:00:00Z,30250.0,      ,      
7.0787021E7,TRANSUN TRAVEL LTD              ,TRANSUN HOUSE 1A IFFLEY ROAD       ,OXFORD                             ,                                ,                                ,OX4 1EA ,1.1254000002E10,OFFICES AND PREMISES                                        ,1995-03-27T00:00:00Z,30250.0,      ,      
7.0959051E7,CLEAR CHANNEL  UK LTD[SITE[0049],ADSHEL (4102/0049)                 ,OPPOSITE 25 IFFLEY ROAD            ,OXFORD                          ,                                ,OX4 1EQ ,1.12540002E10,ADVERTISING RIGHT AND PREMISES                              ,1997-10-29T00:00:00Z,300.0,      ,      
7.0959051E7,CLEAR CHANNEL  UK LTD[SITE[0049],ADSHEL (4102/0049)                 ,OPPOSITE 25 IFFLEY ROAD            ,OXFORD                          ,                                ,OX4 1EQ ,1.12540002E10,ADVERTISING RIGHT AND PREMISES                              ,1997-10-29T00:00:00Z,300.0,      ,      
7.0959051E7,CLEAR CHANNEL  UK LTD[SITE[0049],ADSHEL (4102/0049)                 ,OPPOSITE 25 IFFLEY ROAD            ,OXFORD                          ,                                ,OX4 1EQ ,1.12540002E10,ADVERTISING RIGHT AND PREMISES                              ,1997-10-29T00:00:00Z,300.0,      ,      
7.1190183E7,WORCESTER LEISURE LTD           ,THE CRICKETERS ARMS                ,43 IFFLEY ROAD                     ,OXFORD                          ,                                ,OX4 1EA ,1.1254004301E10,PUBLIC HOUSE AND PREMISES                                   ,2012-03-12T00:00:00Z,22500.0,Y     ,Y     
7.1190183E7,WORCESTER LEISURE LTD           ,THE CRICKETERS ARMS                ,43 IFFLEY ROAD                     ,OXFORD                          ,                                ,OX4 1EA ,1.1254004301E10,PUBLIC HOUSE AND PREMISES                                   ,2012-03-12T00:00:00Z,22500.0,Y     ,Y     
7.1190183E7,WORCESTER LEISURE LTD           ,THE CRICKETERS ARMS                ,43 IFFLEY ROAD                     ,OXFORD                          ,                                ,OX4 1EA ,1.1254004301E10,PUBLIC HOUSE AND PREMISES                                   ,2012-03-12T00:00:00Z,22500.0,Y     ,Y     
7.1111681E7,MOUNTMEWS LTD                   ,147 IFFLEY ROAD                    ,OXFORD                             ,                                ,                                ,OX4 1EJ ,1.12540147E10,SHOP AND PREMISES                                           ,2000-03-26T00:00:00Z,6600.0,Y     ,Y     
7.1111681E7,MOUNTMEWS LTD                   ,147 IFFLEY ROAD                    ,OXFORD                             ,                                ,                                ,OX4 1EJ ,1.12540147E10,SHOP AND PREMISES                                           ,2000-03-26T00:00:00Z,6600.0,Y     ,Y     
7.1111681E7,MOUNTMEWS LTD                   ,147 IFFLEY ROAD                    ,OXFORD                             ,                                ,                                ,OX4 1EJ ,1.12540147E10,SHOP AND PREMISES                                           ,2000-03-26T00:00:00Z,6600.0,Y     ,Y     
7.1193726E7,COWLEY ROAD TRADING COMPANY LTD ,247 IFFLEY ROAD                    ,OXFORD                             ,                                ,                                ,OX4 1SJ ,1.12540247E10,SHOP AND PREMISES                                           ,2017-01-09T00:00:00Z,7900.0,Y     ,Y     
7.1193726E7,COWLEY ROAD TRADING COMPANY LTD ,247 IFFLEY ROAD                    ,OXFORD                             ,                                ,                                ,OX4 1SJ ,1.12540247E10,Property Undergoing Reconstruction                          ,2017-01-09T00:00:00Z,7900.0,Y     ,Y     
7.1193726E7,COWLEY ROAD TRADING COMPANY LTD ,247 IFFLEY ROAD                    ,OXFORD                             ,                                ,                                ,OX4 1SJ ,1.12540247E10,PROPERTY UNDER RECONSTRUCTION                               ,2017-01-09T00:00:00Z,7900.0,Y     ,Y     
7.1193726E7,COWLEY ROAD TRADING COMPANY LTD ,247 IFFLEY ROAD                    ,OXFORD                             ,                                ,                                ,OX4 1SJ ,1.12540247E10,PROPERTY UNDER RECONSTRUCTION                               ,2017-01-09T00:00:00Z,7900.0,Y     ,Y     
7.1193726E7,COWLEY ROAD TRADING COMPANY LTD ,247 IFFLEY ROAD                    ,OXFORD                             ,                                ,                                ,OX4 1SJ ,1.12540247E10,Shop and Premises                                           ,2017-01-09T00:00:00Z,7900.0,Y     ,Y     
7.1193726E7,COWLEY ROAD TRADING COMPANY LTD ,247 IFFLEY ROAD                    ,OXFORD                             ,                                ,                                ,OX4 1SJ ,1.12540247E10,Shop and Premises                                           ,2017-01-09T00:00:00Z,7900.0,Y     ,Y     
7.1189026E7,ENFIELDS LETTING CORPORATION LTD,291A IFFLEY ROAD                   ,OXFORD                             ,                                ,                                ,OX4 4DP ,1.1254029101E10,SHOP AND PREMISES                                           ,2010-04-07T00:00:00Z,4850.0,Y     ,Y     
7.1189026E7,ENFIELDS LETTING CORPORATION LTD,291A IFFLEY ROAD                   ,OXFORD                             ,                                ,                                ,OX4 4DP ,1.1254029101E10,SHOP AND PREMISES                                           ,2010-04-07T00:00:00Z,4850.0,Y     ,Y     
7.1189026E7,ENFIELDS LETTING CORPORATION LTD,291A IFFLEY ROAD                   ,OXFORD                             ,                                ,                                ,OX4 4DP ,1.1254029101E10,SHOP AND PREMISES                                           ,2010-04-07T00:00:00Z,4850.0,Y     ,Y     
